Experiment,Group_Description,Animal,Time_Point,Time_Point_Description,Trial,Trial_Description,NumberOfRunsUsedForCalculatingTrialStatistics,Run_Duration_(s)_Mean,Run_Average_Speed_(cm/s)_Mean,Run_Maximum_Variation_(%)_Mean,RF_Stand_(s)_Mean,RF_StandIndex_Mean,RF_MaxContactAt_(%)_Mean,RF_MaxContactArea_(cm²)_Mean,RF_MaxContactMaxIntensity_Mean,RF_MaxContactMeanIntensity_Mean,RF_PrintLength_(cm)_Mean,RF_PrintWidth_(cm)_Mean,RF_PrintArea_(cm²)_Mean,RF_MaxIntensityAt_(%)_Mean,RF_MaxIntensity_Mean,RF_MinIntensity_Mean,RF_MeanIntensity_Mean,RF_MeanIntensityOfThe15MostIntensePixels_Mean,RF_Swing_(s)_Mean,RF_SwingSpeed_(cm/s)_Mean,RF_StrideLength_(cm)_Mean,RF_StepCycle_(s)_Mean,RF_DutyCycle_(%)_Mean,RF_ToeSpread_(cm)_Mean,RF_IntermediateToeSpread_(cm)_Mean,RF_ManualPrintLength_(cm)_Mean,RF_PawAngleBodyAxis_(°)_Mean,RF_PawAngleMovementVector_(°)_Mean,RF_SingleStance_(s)_Mean,RF_InitialDualStance_(s)_Mean,RF_TerminalDualStance_(s)_Mean,RF_BodySpeed_(cm/s)_Mean,RF_BodySpeedVariation_(%)_Mean,RH_Stand_(s)_Mean,RH_StandIndex_Mean,RH_MaxContactAt_(%)_Mean,RH_MaxContactArea_(cm²)_Mean,RH_MaxContactMaxIntensity_Mean,RH_MaxContactMeanIntensity_Mean,RH_PrintLength_(cm)_Mean,RH_PrintWidth_(cm)_Mean,RH_PrintArea_(cm²)_Mean,RH_MaxIntensityAt_(%)_Mean,RH_MaxIntensity_Mean,RH_MinIntensity_Mean,RH_MeanIntensity_Mean,RH_MeanIntensityOfThe15MostIntensePixels_Mean,RH_Swing_(s)_Mean,RH_SwingSpeed_(cm/s)_Mean,RH_StrideLength_(cm)_Mean,RH_StepCycle_(s)_Mean,RH_DutyCycle_(%)_Mean,RH_ToeSpread_(cm)_Mean,RH_IntermediateToeSpread_(cm)_Mean,RH_ManualPrintLength_(cm)_Mean,RH_PawAngleBodyAxis_(°)_Mean,RH_PawAngleMovementVector_(°)_Mean,RH_SingleStance_(s)_Mean,RH_InitialDualStance_(s)_Mean,RH_TerminalDualStance_(s)_Mean,RH_BodySpeed_(cm/s)_Mean,RH_BodySpeedVariation_(%)_Mean,LF_Stand_(s)_Mean,LF_StandIndex_Mean,LF_MaxContactAt_(%)_Mean,LF_MaxContactArea_(cm²)_Mean,LF_MaxContactMaxIntensity_Mean,LF_MaxContactMeanIntensity_Mean,LF_PrintLength_(cm)_Mean,LF_PrintWidth_(cm)_Mean,LF_PrintArea_(cm²)_Mean,LF_MaxIntensityAt_(%)_Mean,LF_MaxIntensity_Mean,LF_MinIntensity_Mean,LF_MeanIntensity_Mean,LF_MeanIntensityOfThe15MostIntensePixels_Mean,LF_Swing_(s)_Mean,LF_SwingSpeed_(cm/s)_Mean,LF_StrideLength_(cm)_Mean,LF_StepCycle_(s)_Mean,LF_DutyCycle_(%)_Mean,LF_ToeSpread_(cm)_Mean,LF_IntermediateToeSpread_(cm)_Mean,LF_ManualPrintLength_(cm)_Mean,LF_PawAngleBodyAxis_(°)_Mean,LF_PawAngleMovementVector_(°)_Mean,LF_SingleStance_(s)_Mean,LF_InitialDualStance_(s)_Mean,LF_TerminalDualStance_(s)_Mean,LF_BodySpeed_(cm/s)_Mean,LF_BodySpeedVariation_(%)_Mean,LH_Stand_(s)_Mean,LH_StandIndex_Mean,LH_MaxContactAt_(%)_Mean,LH_MaxContactArea_(cm²)_Mean,LH_MaxContactMaxIntensity_Mean,LH_MaxContactMeanIntensity_Mean,LH_PrintLength_(cm)_Mean,LH_PrintWidth_(cm)_Mean,LH_PrintArea_(cm²)_Mean,LH_MaxIntensityAt_(%)_Mean,LH_MaxIntensity_Mean,LH_MinIntensity_Mean,LH_MeanIntensity_Mean,LH_MeanIntensityOfThe15MostIntensePixels_Mean,LH_Swing_(s)_Mean,LH_SwingSpeed_(cm/s)_Mean,LH_StrideLength_(cm)_Mean,LH_StepCycle_(s)_Mean,LH_DutyCycle_(%)_Mean,LH_ToeSpread_(cm)_Mean,LH_IntermediateToeSpread_(cm)_Mean,LH_ManualPrintLength_(cm)_Mean,LH_PawAngleBodyAxis_(°)_Mean,LH_PawAngleMovementVector_(°)_Mean,LH_SingleStance_(s)_Mean,LH_InitialDualStance_(s)_Mean,LH_TerminalDualStance_(s)_Mean,LH_BodySpeed_(cm/s)_Mean,LH_BodySpeedVariation_(%)_Mean,StepSequence_NumberOfPatterns,StepSequence_CA_(%),StepSequence_CB_(%),StepSequence_AA_(%),StepSequence_AB_(%),StepSequence_RA_(%),StepSequence_RB_(%),StepSequence_RegularityIndex_(%),BOS_FrontPaws_Mean_(cm),BOS_HindPaws_Mean_(cm),OtherStatistics_Duration_Mean,OtherStatistics_Average_Speed_Mean,OtherStatistics_Maximum_Variation_(%)_Mean,OtherStatistics_NumberOfSteps,OtherStatistics_Cadence,OtherStatistics_Sciatic_Functional_Index_Mean,OtherStatistics_Peroneal_Functional_Index_Mean,OtherStatistics_Posterior_Tibial_Functional_Index_Mean,OtherStatistics_RM_(%),OtherStatistics_RK_(%),OtherStatistics_LM_(%),OtherStatistics_LK_(%),OtherStatistics_NO_(%),OtherStatistics_AB_(%),OtherStatistics_TA_(%),OtherStatistics_GT_(%),PrintPositions_RightPaws_Mean_(cm),PrintPositions_LeftPaws_Mean_(cm),PhaseDispersions_RF->LH_Mean,PhaseDispersions_RF->LH_CStat_Mean,PhaseDispersions_RF->LH_CStat_R,PhaseDispersions_LF->RH_Mean,PhaseDispersions_LF->RH_CStat_Mean,PhaseDispersions_LF->RH_CStat_R,PhaseDispersions_LH->RH_Mean,PhaseDispersions_LH->RH_CStat_Mean,PhaseDispersions_LH->RH_CStat_R,PhaseDispersions_LF->RF_Mean,PhaseDispersions_LF->RF_CStat_Mean,PhaseDispersions_LF->RF_CStat_R,PhaseDispersions_RF->RH_Mean,PhaseDispersions_RF->RH_CStat_Mean,PhaseDispersions_RF->RH_CStat_R,PhaseDispersions_LF->LH_Mean,PhaseDispersions_LF->LH_CStat_Mean,PhaseDispersions_LF->LH_CStat_R,Couplings_RF->LH_Mean,Couplings_RF->LH_CStat_Mean,Couplings_RF->LH_CStat_R,Couplings_LF->RH_Mean,Couplings_LF->RH_CStat_Mean,Couplings_LF->RH_CStat_R,Couplings_LH->RF_Mean,Couplings_LH->RF_CStat_Mean,Couplings_LH->RF_CStat_R,Couplings_RH->LF_Mean,Couplings_RH->LF_CStat_Mean,Couplings_RH->LF_CStat_R,Couplings_LH->RH_Mean,Couplings_LH->RH_CStat_Mean,Couplings_LH->RH_CStat_R,Couplings_LF->RF_Mean,Couplings_LF->RF_CStat_Mean,Couplings_LF->RF_CStat_R,Couplings_RH->LH_Mean,Couplings_RH->LH_CStat_Mean,Couplings_RH->LH_CStat_R,Couplings_RF->LF_Mean,Couplings_RF->LF_CStat_Mean,Couplings_RF->LF_CStat_R,Couplings_RF->RH_Mean,Couplings_RF->RH_CStat_Mean,Couplings_RF->RH_CStat_R,Couplings_LF->LH_Mean,Couplings_LF->LH_CStat_Mean,Couplings_LF->LH_CStat_R,Couplings_RH->RF_Mean,Couplings_RH->RF_CStat_Mean,Couplings_RH->RF_CStat_R,Couplings_LH->LF_Mean,Couplings_LH->LF_CStat_Mean,Couplings_LH->LF_CStat_R,Support_Zero_(%),Support_Single_(%),Support_Diagonal_(%),Support_Girdle_(%),Support_Lateral_(%),Support_Three_(%),Support_Four_(%)
a111_4_pre_tx,WT,2,Undefined,,Trial0007,,3,4.675620005,11.38248687,60,0.22852736,-3.229192336,41.65199909,0.465593629,165.65,85.51970593,0.953571429,0.815472973,0.528011583,37.51022538,170.225,30.975,93.23960349,148.4133333,0.090459495,39.48131803,3.547379327,0.325904382,68.4760009,-,-,-,-,-,0.100994106,0.075046602,0.057790282,12.33086974,39.55209822,0.319123754,-4.568628746,17.24854111,0.538212907,169.8571429,77.50234378,1.120408163,0.946563707,0.699051296,28.99566388,180.4857143,30.97142857,88.84893083,156.6152381,0.056200952,77.50784092,4.125985519,0.379952237,82.36214855,-,-,-,-,-,0.107905427,0.067934036,0.159506562,12.95426259,39.31225377,0.210042604,-3.042587291,35.96886904,0.418386854,149.7073171,75.01428352,0.827526132,0.813381674,0.459577173,39.26840577,153.3414634,30.97560976,80.49560274,124.598374,0.098336366,34.61365274,3.436170265,0.316286325,65.86938594,-,-,-,-,-,0.088078982,0.056531446,0.073333519,12.13563512,39.78297919,0.264742861,-7.336822972,22.08344078,0.329298206,152.9117647,79.72886083,0.827731092,0.646025437,0.373296616,33.92709534,163.4411765,31.08823529,85.81854574,132.9089636,0.10893265,40.54314751,4.035621933,0.380596647,67.03401326,-,-,-,-,-,0.054497893,0.145912985,0.064178116,12.79910612,39.24144703,31,0,12.90322581,6.451612903,77.41935484,3.225806452,0,87.94326241,1.53540656,1.333482534,4.569,11.11433599,94.99674982,150,11.37609576,-,-,-,0,0,0,0,0,0,0,0,1.285714286,1.618303571,12.8493895,8.363664209,0.810484085,17.15503594,10.00501196,0.679460122,50.50000305,50.96834435,0.869146747,48.01512257,48.67468498,0.83926236,57.42844054,59.56801601,0.737896038,46.72245189,56.97719069,0.657132179,26.53894112,8.308753506,0.804615132,25.61253081,9.253604499,0.664710222,80.38300842,90.725341,0.724715069,70.6277831,90.19904525,0.556249265,51.31831686,51.51142326,0.827996458,48.83594339,49.03045887,0.799144433,48.65264762,49.72713365,0.754964136,52.90510702,53.25053183,0.81398669,59.60681787,61.45465804,0.665113006,55.48735517,59.14200752,0.625768001,41.76818815,38.64940441,0.518730585,47.39520774,44.01248403,0.532226959,0,1.608806097,22.77730737,0.16934801,3.132938188,47.41744285,24.89415749
a111_4_pre_tx,KO,3,Undefined,,Trial0008,,3,4.820902764,10.98131928,56.33333333,0.256183256,-3.253762361,48.14023916,0.427557915,165.2777778,79.13593379,0.942460317,0.839189189,0.523986486,38.60845225,171.9444444,30.77777778,89.07471071,144.0759259,0.095576526,44.83023405,4.070633201,0.358716568,68.66702466,-,-,-,-,-,0.115538352,0.099813099,0.048694846,13.12169593,41.11065824,0.276041365,-6.34056219,25.54114735,0.372683398,124.4375,70.88544669,0.901785714,0.711486486,0.447285232,38.14278679,133.15625,31.625,76.62127322,115.4951389,0.10944733,41.87793513,4.355043587,0.401999138,65.81953344,-,-,-,-,-,0.075855828,0.102140218,0.108463466,12.61969094,37.14651065,0.206682722,-3.708957846,32.43674506,0.359525379,149.7560976,79.41116206,0.844947735,0.711931444,0.424489123,35.83236317,157.2682927,32.7804878,88.40707857,131.4197154,0.100335937,36.68969369,3.55896393,0.310990326,65.08265038,-,-,-,-,-,0.083000667,0.041499809,0.086942632,11.77727405,45.38953503,0.324842697,-5.393515206,19.52971954,0.49959635,190.7878788,91.97531999,1.032467532,0.813759214,0.613952264,22.34527586,196.3333333,31.6969697,102.2296322,174.5777778,0.076853997,58.32051817,4.243519459,0.388599094,74.18934924,-,-,-,-,-,0.102563536,0.108417666,0.104973891,13.0982968,43.45736405,29,6.896551724,10.34482759,3.448275862,72.4137931,6.896551724,0,90.625,1.688405783,1.645811,4.684666667,11.74223214,102.6032531,142,10.90018834,-,-,-,0,0,0,0,0,0,0,0,1.50921659,1.826839827,9.210283499,8.248366022,0.786008463,6.752069081,6.448756307,0.82210268,47.16286736,47.55856645,0.870267975,48.19520653,48.93548991,0.760082854,57.56923181,57.63673033,0.884137059,53.63260768,57.76027505,0.764674813,23.93750309,8.265887578,0.811217317,25.44195045,6.489595222,0.832210563,78.20687435,90.24172822,0.705283895,72.29207758,92.84118704,0.557571042,48.41331926,47.31631355,0.808941194,48.19520653,48.93548991,0.760082854,51.10644054,51.76332126,0.833544101,49.93457476,49.64859682,0.717861359,58.04770071,57.89010376,0.858460058,56.96594102,57.76027505,0.764674813,43.06757784,41.41339035,0.551686496,47.23104852,38.3795925,0.510833632,0,0.807174888,28.69955157,0.179372197,1.255605381,40.98654709,28.07174888
a111_4_pre_tx,EXC,5,Undefined,,Trial0009,,3,4.802274508,10.80852296,49,0.242242282,-3.016949348,40.70952844,0.429607803,153.7105263,76.69863469,0.915413534,0.810384068,0.501757773,42.41231643,162.3421053,30.65789474,86.19239774,135.2052632,0.097271594,39.5899929,3.757698427,0.315494307,66.87570982,-,-,-,-,-,0.087573122,0.053915025,0.077591079,12.37573589,47.63875984,0.315553329,-6.521739282,25.76819525,0.417146367,175.3030303,82.45842047,0.982683983,0.771744472,0.495015795,34.69197191,183.3333333,30.96969697,91.56986134,150.8585859,0.070220346,61.80138323,4.241086856,0.39503173,77.77830878,-,-,-,-,-,0.059903104,0.106604848,0.131397032,13.02091094,44.80845165,0.257424476,-2.880730881,38.28905472,0.43192111,161,76.53445013,0.916988417,0.822425128,0.511233434,39.96182478,169.3783784,30.83783784,84.849085,137.5289039,0.092497755,44.26173446,3.956463888,0.335932436,68.95113571,-,-,-,-,-,0.100132523,0.081341279,0.08603764,12.8544298,42.6450101,0.327708534,-4.94352346,21.89709412,0.502838973,180.2647059,83.09603342,0.978991597,0.834896661,0.583937088,31.80404916,188.2941176,30.35294118,93.28069735,162.4588235,0.059903104,72.97357967,4.281153167,0.395170691,81.58193473,-,-,-,-,-,0.070220346,0.160407066,0.108161608,12.70122448,44.42064706,31,29.03225806,6.451612903,35.48387097,29.03225806,0,0,93.93939394,1.622045738,1.637815835,4.686,10.99638808,85.79016561,142,10.59466201,-,-,-,0,0,0,0,0,0,0,0,1.993303571,2.228110599,8.250122586,91.48018125,0.652521178,4.226269824,1.048658073,0.625532923,41.71948078,55.12801666,0.754027668,44.90324904,52.36968125,0.760665131,46.77059213,46.90581768,0.711131468,43.42657588,45.85003049,0.557764291,62.50125382,91.00610759,0.661420218,46.42988605,1.297132022,0.679689017,49.28016722,5.089005099,0.504362562,55.77544066,0.1639137,0.589125648,55.55880669,55.89991357,0.6775845,51.85557562,52.94924153,0.692851326,43.69771394,43.2666353,0.710816929,47.53123597,46.90301489,0.766357633,47.64163285,46.99027689,0.662482003,45.50540203,47.03412376,0.474575006,49.50812207,49.22095535,0.471395292,50.72448559,46.90341902,0.354881829,0,1.502504174,20.78464107,1.41903172,0.918196995,39.73288815,35.6427379
a111_4_pre_tx,EXC,6,Undefined,,Trial0011,,3,4.856194936,11.15934311,62.66666667,0.251806331,-2.316848726,37.89759479,0.442007722,156.0285714,76.81580145,0.887755102,0.815212355,0.483855488,55.9388538,166.1142857,30.57142857,83.88606059,132.9488435,0.114596135,36.70762445,4.072372177,0.373457245,65.35940488,-,-,-,-,-,0.102730316,0.076519622,0.079611173,12.1398048,30.02528687,0.27322208,-6.77329771,22.2029886,0.342228351,144.5142857,74.99303369,0.863265306,0.735984556,0.407457253,42.695347,156.3428571,31.45714286,83.25407807,129.5790476,0.101788956,43.43593122,4.101174876,0.377515528,69.44000411,-,-,-,-,-,0.061514081,0.088378678,0.131456241,11.97056012,30.16643109,0.255911629,-2.282269305,41.54884077,0.414816602,155.4444444,78.92395992,0.884920635,0.776351351,0.479102317,36.03407828,161.9722222,30.72222222,87.07587503,136.4055556,0.099617276,41.75194489,3.97856894,0.359110171,68.95791947,-,-,-,-,-,0.111123525,0.077198713,0.07480708,12.27941004,32.69599649,0.317402658,-5.358180435,18.07014085,0.43891097,166.9117647,77.9730161,0.897058824,0.806995231,0.504372019,30.22171644,175.7352941,31.02941176,88.01007962,148.3333333,0.065109889,67.59180196,4.202288062,0.390338023,80.34899475,-,-,-,-,-,0.103460988,0.130537542,0.091229604,11.82677445,32.18610071,31,12.90322581,9.677419355,19.35483871,51.61290323,6.451612903,0,96.12403101,1.370256466,1.423915303,4.699666667,11.17330133,79.81609247,140,10.38125577,-,-,-,0,0,0,0,0,0,0,0,1.827731092,2.205069124,12.29460162,1.830578458,0.563016218,8.868340492,5.223689288,0.745817915,46.29886566,52.34916101,0.736764278,52.45710968,52.32810083,0.917484413,48.75642751,53.25269191,0.698879251,48.76839013,52.17335854,0.575240262,37.99595302,1.188121315,0.594394624,36.13466344,5.219732537,0.723213313,66.49688257,99.56498256,0.527671738,67.59856385,95.18838577,0.751681451,53.47052841,52.70751893,0.689438643,53.39457939,52.86465431,0.879417159,48.85349195,47.22254597,0.753533196,46.50176995,47.07523378,0.77150962,52.81438499,54.05706202,0.675866226,48.76839013,52.17335854,0.575240262,46.91453605,45.89520759,0.674873538,50.60769515,45.32975482,0.479094079,0,2.229562345,27.41535921,2.146985962,1.651527663,38.2328654,28.32369942
a111_4_pre_tx,EXC,7,Undefined,,Trial0020,,3,3.612625865,15.2502197,35,0.195113901,-4.032255051,51.66599994,0.414545125,144.78125,72.03017087,0.941964286,0.827787162,0.50625,35.1397849,151.125,31.09375,81.26493631,128.9041667,0.092511812,47.92066787,4.366675897,0.283661149,66.89391854,-,-,-,-,-,0.095581671,0.044849143,0.055808202,15.30458144,22.54430492,0.197564255,-8.441015429,33.64642531,0.374220374,122.025641,64.51050534,0.93956044,0.72972973,0.438639739,55.45468357,135.4102564,31.53846154,71.79471153,112.3766789,0.051707291,74.6781407,3.680486377,0.248219421,78.16071077,-,-,-,-,-,0.038902234,0.076608759,0.080910451,15.56250262,25.23846169,0.197685895,-3.416670421,44.98354973,0.405773956,148.3030303,73.39702807,0.906926407,0.787223587,0.479378729,33.80119424,152.6666667,31.33333333,81.45904524,126.0545455,0.098767727,46.25398,4.456135852,0.296542566,65.50574387,-,-,-,-,-,0.095815806,0.057139976,0.047869601,15.52050542,22.42499156,0.20591672,-7.148113798,19.36770612,0.468837635,148.6315789,70.63591905,1.229323308,0.795021337,0.595717334,33.94966119,167.1315789,31.13157895,79.14197313,138.2357257,0.038902234,104.9097147,3.684029859,0.244173966,82.35185367,-,-,-,-,-,0.051707291,0.078096782,0.078918453,15.10359916,26.78299797,29,6.896551724,6.896551724,51.72413793,31.03448276,0,3.448275862,90.625,1.63377131,1.780140805,3.495666667,15.19180529,58.59516878,142,14.20345801,-,-,-,0,0,0,0,0,0,0,0,2.412698413,2.521825397,15.53779383,83.61419148,0.30461207,18.54043546,89.36466607,0.39399434,52.27792658,51.77434195,0.860615886,50.62034105,50.82956948,0.868455805,34.67932296,38.34348546,0.405425386,36.0328095,36.96774347,0.353442803,52.14476163,83.62430404,0.339365368,56.31981676,88.28894849,0.385523673,47.35756152,19.04020428,0.315230473,49.67001777,10.9467766,0.45898182,52.90123781,52.29671354,0.833599637,50.46114059,50.65603612,0.865675656,48.24216804,48.44015059,0.885707912,48.8651282,48.91424442,0.919811822,44.35323343,38.35120269,0.405831554,39.02426249,37.07555392,0.353907204,61.01355068,64.32337835,0.382570634,62.99353795,63.65586306,0.409937987,0,0.93676815,19.55503513,1.405152225,4.800936768,52.22482436,21.07728337
a111_4_pre_tx,Vehicle,10,Undefined,,Trial0026,,3,4.49113342,12.17376299,40,0.253244351,-2.655078877,44.7475679,0.420897683,140.0625,74.9421247,0.897321429,0.807263514,0.485563465,39.84067309,148.4375,30.53125,83.33666954,127.4229167,0.106913165,41.03776575,4.182907204,0.339458122,67.33303821,-,-,-,-,-,0.100327471,0.076164255,0.069715332,12.36002552,31.50987747,0.303564402,-5.936005629,24.0877434,0.474504061,170.4827586,76.96261933,1.066502463,0.754892824,0.562754627,35.9077941,179.1034483,30.93103448,88.94925485,149.8735632,0.089599929,58.32838761,4.779909032,0.405499407,75.1792593,-,-,-,-,-,0.089991104,0.114128928,0.107105137,12.78748838,32.20840033,0.256272365,-1.975772011,35.97486717,0.439064274,145.0588235,73.15467248,0.924369748,0.834896661,0.512957075,41.34511747,151.2352941,30.94117647,80.43045304,124.9313725,0.100327471,42.85425445,4.226626082,0.351688916,69.85948222,-,-,-,-,-,0.106913165,0.071424667,0.086963239,12.42028208,31.83463938,0.312782871,-5.335953948,18.84765959,0.469633205,168.1333333,77.04384431,0.983333333,0.771081081,0.542953668,27.900752,180.7,31.23333333,89.13072805,151.6466667,0.089991104,55.46728486,4.766788909,0.404535627,75.21075097,-,-,-,-,-,0.089599929,0.109304594,0.107333218,13.05145321,34.42557896,27,29.62962963,0,25.92592593,37.03703704,0,7.407407407,93.91304348,1.347360118,1.80742098,4.204333333,12.18007212,80.62261493,125,10.32157907,-,-,-,0,0,0,0,0,0,0,0,1.677248677,1.830952381,2.467386899,98.59741962,0.659068223,9.856495293,6.153994278,0.633139762,51.70371137,52.07366462,0.871663063,51.32853587,52.33534993,0.821601948,49.2555921,52.70463314,0.70143192,51.30884945,51.48654484,0.720173885,53.18026237,99.29122929,0.686848832,44.07863816,5.735898593,0.646060907,49.77005612,3.734370062,0.607786078,67.04011709,95.24054143,0.508231434,51.70371137,52.07366462,0.871663063,51.32853587,52.33534993,0.821601948,48.54467124,47.39190379,0.745358999,47.42859409,47.64612791,0.841465354,52.88416353,52.91869804,0.722353337,51.30884945,51.48654484,0.720173885,46.96214447,48.12362122,0.538290554,48.94134308,50.3911834,0.493229332,0,0,31.63481953,0,1.486199575,40.87048832,26.00849257
a111_4_pre_tx,EXC,11,Undefined,,Trial0028,,3,2.624613287,21.31011333,24.33333333,0.155098128,-4.903067434,34.13253113,0.403260691,136.2916667,67.9406205,0.888368056,0.802302632,0.465962171,42.22280908,140.3333333,30.95833333,73.43156215,113.6166667,0.123557267,48.86523573,5.926054344,0.279427326,55.34728852,-,-,-,-,-,0.122133447,0.013780094,0.018057489,21.13686165,11.83539304,0.137798113,-15.30874781,36.83505219,0.247966852,124.3076923,64.00092564,0.784615385,0.625809717,0.309329453,50.97087997,131.6923077,32.5,70.9950081,106.3461538,0.104567201,55.80077998,5.216360148,0.242115137,57.49034789,-,-,-,-,-,0.067362236,0.020791902,0.049897496,21.00058646,12.12318282,0.150109297,-4.625773334,39.47820775,0.410180921,143.7083333,70.05382736,0.891319444,0.7875,0.489868421,36.06390275,146.6666667,30.91666667,77.20006543,122.5916667,0.122133447,50.0181738,5.971179985,0.276578735,55.44016844,-,-,-,-,-,0.123557267,0.01900775,0.015680814,21.45218498,12.15246844,0.170720169,-9.59798199,31.01851672,0.276809211,134.5,65.52241687,0.74375,0.588721805,0.316173637,46.39620244,143.3214286,32.10714286,74.41644385,112.0877551,0.073049135,76.5959161,5.061621899,0.237511874,69.71443664,-,-,-,-,-,0.097192352,0.039920396,0.030372917,20.56509246,14.24599006,21,33.33333333,14.28571429,33.33333333,9.523809524,0,9.523809524,93.33333333,1.319974742,1.786764022,2.441666667,21.39639043,48.28361469,102,15.17338572,-,-,-,0,0,0,0,0,0,0,0,1.596474359,1.98595679,24.70454066,77.08961602,0.466666501,13.80183952,94.5566794,0.526083789,50.85715339,60.92212282,0.71839339,51.0225706,51.07059914,0.958061591,38.18688443,40.90255993,0.60234441,32.65364554,32.10772708,0.489821176,61.08333823,76.07508401,0.449960213,54.58593355,93.05691054,0.538927262,41.18554452,19.67060157,0.390253604,51.02373567,6.063946731,0.431042826,59.36905815,60.90283394,0.707240692,50.99911437,51.04846048,0.956084024,39.50024167,39.95512063,0.731676778,48.79724697,48.78180708,0.965979715,44.29056026,41.78972382,0.545935227,43.63875599,30.94577479,0.44441874,55.7841744,57.5631481,0.614508224,66.37584587,71.01870863,0.525560296,0,2.490421456,43.29501916,0.766283525,16.85823755,33.52490421,3.0651341
a111_4_pre_tx,WT,12,Undefined,,Trial0044,,3,3.969723744,14.75709258,40.33333333,0.200609872,-3.449313575,39.12750294,0.388319285,140.5625,70.62479611,0.843359375,0.759375,0.440063734,44.68952693,145.125,30.90625,76.4969041,117.9166667,0.109698596,41.52429455,4.531181608,0.314506705,62.93585034,-,-,-,-,-,0.114480396,0.055514403,0.038861322,15.18853046,31.30693989,0.217862794,-6.309777135,27.3883961,0.395158493,164.4848485,72.10657932,0.94229798,0.764354067,0.497494019,43.62237269,172.6060606,31.06060606,82.28907712,139.9393939,0.098024081,45.46151311,4.180940591,0.318002753,68.09929884,-,-,-,-,-,0.074162813,0.053433438,0.092707267,14.15982882,35.89773895,0.194808407,-3.379885144,41.7210595,0.420327886,138.4193548,71.6264128,0.925403226,0.772410866,0.486567275,42.98976631,142.1612903,31.22580645,79.04707885,121.6193548,0.11039181,40.88513013,4.370748229,0.299650277,61.07111696,-,-,-,-,-,0.106041976,0.036639874,0.051629531,14.76048257,32.95032772,0.251290066,-7.020633416,22.12083199,0.416052632,167.7666667,75.46301226,1.02,0.767368421,0.508657895,35.50135905,178.1666667,33.73333333,87.06791475,145.3333333,0.082245863,56.72760711,4.560074692,0.324063925,71.32638381,-,-,-,-,-,0.100408135,0.095885641,0.058872955,14.93419377,32.87724624,27,18.51851852,0,51.85185185,25.92592593,0,3.703703704,92.30769231,1.419705514,2.011661496,3.763333333,14.37139905,75.55861342,126,11.72684753,-,-,-,0,0,0,0,0,0,0,0,1.631527778,2.049281609,91.82801342,92.34580156,0.766614547,-1.36701001,99.0424052,0.873995347,54.88577702,56.62650142,0.781006245,48.50327284,48.93588662,0.884042103,41.25900977,49.71406685,0.707758807,41.90142316,41.53198078,0.808380524,91.901889,92.24551923,0.79362745,97.37647294,97.77760619,0.840601363,103.6304986,4.734756798,0.741187837,49.36370979,1.506465874,0.810481816,57.12199685,58.19287705,0.690656234,47.7880047,48.27338827,0.89349106,42.81032725,42.9512424,0.873159455,50.9310902,51.22278135,0.804753104,49.747364,50.210843,0.651452162,41.90142316,41.53198078,0.808380524,50.12290304,50.90950403,0.718117968,56.70387524,58.09134501,0.685764672,0,0.976800977,45.2991453,0,1.098901099,30.28083028,22.34432234
